task_id,user_id,task_name,category,timestamp,duration_minutes,completed,day_of_week,hour
4495,1030,Client report,Work,2025-03-29 11:40:00,29.05,No,Saturday,11
4496,1008,Email cleanup,Work,2025-03-25 12:02:00,31.0,Yes,Tuesday,12
4497,1037,Code review,Work,2025-04-08 22:25:00,41.2,Yes,Tuesday,22
4498,1012,Workout,Health,2025-03-14 20:38:00,28.4,Yes,Friday,20
4499,1040,Dishes,Uncategorized,2025-04-17 18:04:00,6.7,Yes,Thursday,18
4500,1007,Bank visit,Errands,2025-06-18 21:54:00,7.4,No,Wednesday,21
4501,1020,Flashcard review,Study,2025-01-27 10:17:00,36.3,Yes,Monday,10
4502,1002,Read for fun,Personal,2025-04-27 08:21:00,80.2,Yes,Sunday,8
4503,1048,Grocery shopping,Chores,2025-03-28 15:44:00,8.6,Yes,Friday,15
4504,1037,Client report,Work,2025-02-24 11:21:00,12.0,Yes,Monday,11
4505,1001,Code review,Work,2025-05-30 07:34:00,30.0,Yes,Friday,7
4506,1008,Meditation,Health,2025-02-14 22:44:00,20.9,Yes,Friday,22
4507,1007,Car wash,Uncategorized,2025-01-04 11:24:00,7.7,Yes,Saturday,11
4508,1022,Online course module,Study,2025-02-01 17:38:00,13.5,Yes,Saturday,17
4509,1027,Essay draft,Study,2025-05-19 06:43:00,21.7,Yes,Monday,6
4510,1031,Pharmacy pickup,Errands,2025-01-02 20:57:00,37.8,Yes,Thursday,20
4511,1015,Post office,Errands,2025-04-03 06:20:00,10.7,Yes,Thursday,6
4512,1006,Budget spreadsheet,Work,2025-07-04 09:33:00,35.8,Yes,Friday,9
4513,1015,Practice problems,Study,2025-07-21 16:42:00,40.5,Yes,Monday,16
4514,1011,Email cleanup,Work,2025-02-28 14:23:00,8.9,Yes,Friday,14
4515,1029,Pharmacy pickup,Errands,2025-06-14 11:08:00,14.0,Yes,Saturday,11
4516,1017,Stretching,Health,2025-03-09 20:32:00,50.0,Yes,Sunday,20
4517,1035,Workout,Health,2025-07-29 13:02:00,21.2,Yes,Tuesday,13
4518,1030,Car wash,Errands,2025-05-15 17:27:00,24.8,Yes,Thursday,17
4519,1038,Online course module,Study,2025-06-19 18:57:00,45.8,Yes,Thursday,18
4520,1048,Car wash,Errands,2025-01-12 06:52:00,39.7,Yes,Sunday,6
4521,1011,Budget spreadsheet,Work,2025-07-23 17:15:00,16.0,Yes,Wednesday,17
4522,1016,Walk,Health,2025-06-11 12:56:00,13.1,Yes,Wednesday,12
4523,1005,Dishes,Chores,2025-05-27 08:38:00,26.7,Yes,Tuesday,8
4524,1001,Read chapter,Study,2025-02-06 22:14:00,6.3,Yes,Thursday,22
4525,1017,Laundry,Chores,2025-06-13 16:11:00,33.3,Yes,Friday,16
4526,1047,Budget spreadsheet,Work,2025-01-29 15:39:00,5.1,Yes,Wednesday,15
4528,1024,Practice problems,Study,2025-03-22 11:02:00,83.7,Yes,Saturday,11
4529,1005,Bank visit,Errands,2025-03-16 11:21:00,37.7,Yes,Sunday,11
4530,1010,Budget spreadsheet,Work,2025-04-24 18:57:00,50.1,Yes,Thursday,18
4531,1039,Car wash,Errands,2025-06-11 09:49:00,20.1,Yes,Wednesday,9
4532,1037,Read for fun,Personal,2025-04-26 11:06:00,71.2,Yes,Saturday,11
4533,1014,Sprint planning notes,Work,2025-04-18 18:00:00,40.7,Yes,Friday,18
4534,1038,Vacuuming,Chores,2025-06-11 22:07:00,9.0,Yes,Wednesday,22
4535,1016,Workout,Health,2025-02-13 08:14:00,15.6,Yes,Thursday,8
4536,1029,Workout,Health,2025-04-17 12:27:00,29.3,Yes,Thursday,12
4537,1016,Dishes,Chores,2025-05-03 15:50:00,20.6,Yes,Saturday,15
4538,1042,Email cleanup,Work,2025-02-24 13:50:00,40.6,Yes,Monday,13
4539,1007,Journaling,Personal,2025-01-06 21:21:00,5.8,Yes,Monday,21
4540,1027,Vacuuming,Chores,2025-01-26 18:06:00,16.2,Yes,Sunday,18
4541,1020,Budget spreadsheet,Work,2025-01-23 19:03:00,9.6,Yes,Thursday,19
4542,1011,Code review,Work,2025-02-20 16:41:00,57.9,Yes,Thursday,16
4543,1018,Online course module,Study,2025-02-02 18:14:00,47.6,Yes,Sunday,18
4544,1004,Meal prep,Health,2025-07-15 21:14:00,26.3,Yes,Tuesday,21
4545,1032,Grocery shopping,Chores,2025-02-07 07:33:00,29.8,Yes,Friday,7
4546,1007,Walk,Health,2025-06-28 22:10:00,10.1,Yes,Saturday,22
4547,1035,Call family,Personal,2025-03-20 18:52:00,26.6,No,Thursday,18
4548,1022,Code review,Work,2025-03-19 16:50:00,31.9,Yes,Wednesday,16
4549,1004,Grocery shopping,Chores,2025-03-26 14:06:00,26.6,Yes,Wednesday,14
4551,1014,Meal prep,Health,2025-06-04 06:45:00,40.0,Yes,Wednesday,6
4552,1004,Pharmacy pickup,Errand,2025-07-12 13:08:00,21.7,Yes,Saturday,13
4553,1001,Meal prep,Uncategorized,2025-01-07 22:24:00,8.7,Yes,Tuesday,22
4554,1008,Budget spreadsheet,Work,2025-01-19 07:15:00,56.5,Yes,Sunday,7
4555,1001,Meditation,Health,2025-07-15 06:05:00,23.6,Yes,Tuesday,6
4556,1031,Code review,Work,2025-02-15 09:27:00,9.3,Yes,Saturday,9
4557,1046,Journaling,Personal,2025-06-08 22:39:00,62.0,No,Sunday,22
4558,1008,Vacuuming,Chores,2025-03-11 22:43:00,77.0,Yes,Tuesday,22
4559,1033,Journaling,Personal,2025-07-26 22:10:00,14.5,No,Saturday,22
4560,1011,Flashcard review,Study,2025-05-21 09:55:00,47.7,Yes,Wednesday,9
4561,1025,Car wash,Errands,2025-01-12 10:42:00,5.1,Yes,Sunday,10
4562,1010,Walk,Health,2025-07-14 09:05:00,13.7,Yes,Monday,9
4563,1019,Email cleanup,Work,2025-06-12 19:56:00,15.1,Yes,Thursday,19
4564,1024,Walk,Health,2025-05-24 07:42:00,12.1,Yes,Saturday,7
4565,1011,Read chapter,Study,2025-03-09 06:07:00,23.5,Yes,Sunday,6
4566,1048,Vacuuming,Uncategorized,2025-03-02 21:41:00,21.9,Yes,Sunday,21
4567,1020,Budget spreadsheet,Work,2025-05-15 15:48:00,21.5,Yes,Thursday,15
4568,1035,Practice problems,Study,2025-06-22 21:20:00,34.0,Yes,Sunday,21
4569,1003,Vacuuming,Chores,2025-07-08 17:12:00,22.2,Yes,Tuesday,17
4570,1013,Read chapter,Study,2025-03-17 07:20:00,29.3,Yes,Monday,7
4571,1039,Meditation,Health,2025-03-17 06:50:00,17.2,Yes,Monday,6
4574,1021,Client report,Work,2025-06-13 13:39:00,21.0,Yes,Friday,13
4575,1021,Laundry,Chores,2025-07-14 17:38:00,52.9,Yes,Monday,17
4576,1027,Meditation,Health,2025-04-28 17:15:00,33.9,Yes,Monday,17
4577,1002,Practice problems,Study,2025-04-27 15:44:00,10.3,No,Sunday,15
4578,1037,Client report,Work,2025-01-15 13:16:00,38.1,Yes,Wednesday,13
4579,1041,Essay draft,Study,2025-04-19 08:53:00,57.7,Yes,Saturday,8
4580,1046,Practice problems,Study,2025-02-16 07:27:00,92.2,Yes,Sunday,7
4581,1048,Sprint planning notes,Work,2025-05-26 10:04:00,25.5,Yes,Monday,10
4583,1012,Read for fun,Personal,2025-06-17 12:39:00,25.8,Yes,Tuesday,12
4584,1034,Pharmacy pickup,Errands,2025-06-05 07:07:00,23.6,Yes,Thursday,7
4585,1048,Read chapter,Study,2025-05-29 20:23:00,29.6,Yes,Thursday,20
4586,1028,Online course module,Study,2025-04-06 12:13:00,62.6,Yes,Sunday,12
4587,1015,Budget review,Personal,2025-04-11 19:59:00,3.2,Yes,Friday,19
4588,1012,Code review,Work,2025-05-30 17:01:00,29.05,Yes,Friday,17
4589,1024,Flashcard review,Study,2025-02-10 17:36:00,13.8,Yes,Monday,17
4590,1009,Team sync prep,Work,2025-07-21 13:35:00,19.0,Yes,Monday,13
4591,1046,Pharmacy pickup,Errands,2025-01-15 09:39:00,93.7,Yes,Wednesday,9
4592,1013,Workout,Health,2025-03-05 19:05:00,7.6,Yes,Wednesday,19
4593,1019,Essay draft,Uncategorized,2025-03-15 18:44:00,15.8,Yes,Saturday,18
4594,1024,Workout,Health,2025-04-25 06:11:00,13.8,Yes,Friday,6
4595,1033,Essay draft,Study,2025-03-21 09:50:00,61.8,No,Friday,9
4596,1007,Walk,Health,2025-01-14 12:04:00,33.9,Yes,Tuesday,12
4597,1032,Workout,Uncategorized,2025-07-12 10:07:00,45.1,Yes,Saturday,10
4598,1002,Workout,Health,2025-02-09 21:31:00,28.4,No,Sunday,21
4599,1011,Online course module,Study,2025-06-18 10:35:00,18.2,Yes,Wednesday,10
4600,1019,Client report,Work,2025-06-29 07:52:00,2.7,Yes,Sunday,7
4601,1040,Tidy desk,Chores,2025-03-10 12:57:00,17.8,Yes,Monday,12
4602,1018,Sprint planning notes,Work,2025-01-22 22:24:00,43.6,Yes,Wednesday,22
4603,1032,Workout,Health,2025-04-23 17:43:00,28.4,Yes,Wednesday,17
4604,1040,Read chapter,Study,2025-04-17 20:38:00,27.4,Yes,Thursday,20
4605,1038,Bank visit,Errands,2025-06-23 18:32:00,20.2,Yes,Monday,18
4606,1007,Email cleanup,Work,2025-01-13 09:23:00,19.3,Yes,Monday,9
4607,1009,Tidy desk,Chores,2025-07-26 08:59:00,24.2,Yes,Saturday,8
4608,1001,Meal prep,Health,2025-02-17 19:07:00,33.4,Yes,Monday,19
4609,1008,Laundry,Chores,2025-04-07 08:21:00,29.8,Yes,Monday,8
4610,1015,Read chapter,Study,2025-03-24 06:16:00,22.5,No,Monday,6
4611,1019,Practice problems,Study,2025-02-10 06:13:00,43.2,Yes,Monday,6
4612,1027,Client report,Work,2025-07-16 21:28:00,15.5,Yes,Wednesday,21
4613,1021,Flashcard review,Study,2025-01-16 10:51:00,56.9,Yes,Thursday,10
4614,1031,Vacuuming,Chores,2025-04-04 21:53:00,23.9,Yes,Friday,21
4615,1033,Client report,Work,2025-04-27 13:16:00,67.0,Yes,Sunday,13
4616,1008,Pharmacy pickup,Errands,2025-05-20 14:23:00,2.8,No,Tuesday,14
4617,1001,Essay draft,Study,2025-03-25 09:08:00,79.6,Yes,Tuesday,9
4618,1024,Stretching,Health,2025-01-15 09:58:00,8.1,Yes,Wednesday,9
4619,1046,Meal prep,Health,2025-04-27 21:01:00,45.0,Yes,Sunday,21
4620,1015,Dishes,Chores,2025-06-25 10:47:00,36.3,Yes,Wednesday,10
4621,1002,Meal prep,Health,2025-03-14 20:43:00,27.6,Yes,Friday,20
4622,1026,Call family,Personal,2025-05-24 06:25:00,15.7,Yes,Saturday,6
4623,1040,Stretching,Health,2025-02-13 11:02:00,21.3,Yes,Thursday,11
4624,1003,Client report,Work,2025-03-24 18:57:00,3.0,Yes,Monday,18
4625,1035,Practice problems,Study,2025-01-13 18:44:00,21.6,Yes,Monday,18
4626,1037,Car wash,Uncategorized,2025-03-24 17:31:00,38.1,Yes,Monday,17
4627,1025,Email cleanup,Work,2025-03-05 13:01:00,29.05,No,Wednesday,13
4628,1030,Budget spreadsheet,Work,2025-07-12 17:39:00,16.2,Yes,Saturday,17
4629,1026,Tidy desk,Chores,2025-02-04 09:41:00,34.5,Yes,Tuesday,9
4630,1000,Grocery shopping,Chore,2025-02-01 17:53:00,21.4,Yes,Saturday,17
4631,1035,Post office,Errands,2025-07-08 06:01:00,8.2,Yes,Tuesday,6
4632,1028,Vacuuming,Chores,2025-06-16 10:44:00,24.2,Yes,Monday,10
4633,1033,Flashcard review,Study,2025-01-09 07:11:00,28.2,Yes,Thursday,7
4634,1041,Essay draft,Study,2025-04-27 12:43:00,28.6,Yes,Sunday,12
4635,1023,Budget spreadsheet,Work,2025-01-04 11:19:00,42.5,Yes,Saturday,11
4636,1003,Read chapter,Study,2025-01-20 09:29:00,26.2,Yes,Monday,9
4637,1025,Bank visit,Errands,2025-04-04 15:11:00,20.6,Yes,Friday,15
4638,1042,Read chapter,Study,2025-05-18 18:17:00,12.2,Yes,Sunday,18
4639,1045,Budget spreadsheet,Work,2025-01-27 19:15:00,17.9,Yes,Monday,19
4640,1002,Call family,Uncategorized,2025-05-05 13:10:00,14.5,Yes,Monday,13
4641,1003,Practice problems,Study,2025-07-16 16:44:00,57.5,Yes,Wednesday,16
4642,1021,Vacuuming,Chores,2025-01-27 09:30:00,29.8,No,Monday,9
4643,1033,Vacuuming,Chores,2025-07-12 14:27:00,15.1,Yes,Saturday,14
4644,1041,Meal prep,Health,2025-01-31 09:20:00,13.7,Yes,Friday,9
4645,1011,Client report,Work,2025-04-24 12:04:00,45.1,Yes,Thursday,12
4646,1048,Tidy desk,Chores,2025-06-06 08:44:00,38.4,Yes,Friday,8
4648,1000,Read chapter,Study,2025-07-16 20:21:00,32.1,Yes,Wednesday,20
4649,1042,Flashcard review,Study,2025-03-20 08:58:00,15.0,Yes,Thursday,8
4650,1007,Walk,Health,2025-06-17 21:13:00,40.1,Yes,Tuesday,21
4651,1020,Post office,Errands,2025-06-21 10:57:00,50.3,No,Saturday,10
4652,1046,Stretching,Health,2025-03-08 21:08:00,32.5,Yes,Saturday,21
4653,1008,Code review,Work,2025-07-09 10:18:00,5.6,No,Wednesday,10
4654,1048,Client report,Work,2025-06-15 21:14:00,32.7,Yes,Sunday,21
4655,1003,Code review,Work,2025-04-19 16:50:00,8.2,Yes,Saturday,16
4656,1003,Vacuuming,Chores,2025-02-04 09:56:00,37.3,Yes,Tuesday,9
4658,1009,Walk,Health,2025-05-27 11:43:00,48.3,No,Tuesday,11
4659,1009,Dishes,Chores,2025-06-14 11:27:00,13.3,Yes,Saturday,11
4660,1015,Workout,Health,2025-01-03 11:14:00,81.6,Yes,Friday,11
4661,1039,Client report,Work,2025-04-14 14:07:00,58.1,Yes,Monday,14
4662,1029,Sprint planning notes,Work,2025-06-22 15:20:00,84.1,Yes,Sunday,15
4663,1005,Stretching,Health,2025-03-23 17:57:00,71.0,Yes,Sunday,17
4664,1027,Sprint planning notes,Work,2025-05-14 15:36:00,43.7,Yes,Wednesday,15
4665,1018,Flashcard review,Study,2025-04-28 14:36:00,23.9,Yes,Monday,14
4666,1002,Meal prep,Health,2025-06-04 17:58:00,28.4,Yes,Wednesday,17
4667,1030,Dishes,Chores,2025-05-09 22:46:00,33.7,No,Friday,22
4668,1031,Client report,Work,2025-07-14 15:22:00,46.8,Yes,Monday,15
4669,1029,Post office,Errands,2025-07-07 07:16:00,50.6,No,Monday,7
4670,1009,Email cleanup,Work,2025-02-09 09:11:00,94.1,No,Sunday,9
4671,1036,Essay draft,Study,2025-04-11 08:35:00,28.4,No,Friday,8
4672,1008,Budget spreadsheet,Work,2025-04-22 14:23:00,33.8,Yes,Tuesday,14
4673,1004,Online course module,Study,2025-06-24 12:19:00,27.8,Yes,Tuesday,12
4675,1037,Dishes,Chores,2025-01-18 16:30:00,32.6,Yes,Saturday,16
4676,1016,Essay draft,Uncategorized,2025-01-19 11:18:00,63.8,Yes,Sunday,11
4677,1041,Laundry,Chores,2025-07-20 18:48:00,60.6,Yes,Sunday,18
4678,1018,Sprint planning notes,Work,2025-06-09 07:59:00,23.2,Yes,Monday,7
4679,1031,Walk,Health,2025-03-28 20:29:00,48.1,Yes,Friday,20
4680,1010,Read for fun,Personal,2025-05-15 17:20:00,29.0,No,Thursday,17
4681,1031,Dishes,Chores,2025-01-03 16:11:00,25.5,Yes,Friday,16
4682,1002,Budget spreadsheet,Work,2025-02-22 20:54:00,57.3,Yes,Saturday,20
4683,1002,Code review,Work,2025-02-09 15:43:00,29.05,Yes,Sunday,15
4684,1024,Team sync prep,Work,2025-04-26 07:12:00,70.9,Yes,Saturday,7
4685,1043,Dishes,Chores,2025-04-29 19:04:00,44.1,Yes,Tuesday,19
4686,1042,Sprint planning notes,Work,2025-01-12 20:57:00,11.4,No,Sunday,20
4687,1018,Bank visit,Errands,2025-03-17 18:40:00,21.6,Yes,Monday,18
4688,1016,Vacuuming,Chores,2025-04-03 16:39:00,39.5,Yes,Thursday,16
4689,1024,Sprint planning notes,Work,2025-01-20 20:37:00,79.2,Yes,Monday,20
4690,1027,Car wash,Errands,2025-06-20 06:21:00,17.0,Yes,Friday,6
4691,1012,Stretching,Health,2025-02-11 13:52:00,49.7,Yes,Tuesday,13
4692,1046,Vacuuming,Chores,2025-05-18 09:37:00,70.5,Yes,Sunday,9
4693,1040,Email cleanup,Work,2025-01-22 17:55:00,32.0,Yes,Wednesday,17
4694,1030,Vacuuming,Chores,2025-03-28 12:58:00,36.6,Yes,Friday,12
4695,1019,Meditation,Health,2025-01-08 06:51:00,46.1,Yes,Wednesday,6
4696,1029,Pharmacy pickup,Errands,2025-03-30 13:29:00,35.8,Yes,Sunday,13
4697,1037,Dishes,Chores,2025-03-16 10:38:00,29.8,Yes,Sunday,10
4698,1014,Sprint planning notes,Work,2025-03-06 21:58:00,13.0,Yes,Thursday,21
4699,1043,Meditation,Health,2025-04-04 18:10:00,19.5,Yes,Friday,18
4700,1014,Stretching,Health,2025-03-22 09:16:00,25.9,Yes,Saturday,9
4701,1014,Team sync prep,Work,2025-03-03 10:37:00,17.5,Yes,Monday,10
4702,1040,Client report,Work,2025-02-18 14:15:00,29.5,Yes,Tuesday,14
4703,1007,Budget spreadsheet,Work,2025-05-27 08:47:00,51.5,Yes,Tuesday,8
4704,1024,Workout,Health,2025-05-04 14:41:00,4.4,No,Sunday,14
4705,1034,Workout,Health,2025-03-02 06:48:00,18.7,Yes,Sunday,6
4706,1039,Call family,Personal,2025-01-20 16:57:00,15.4,Yes,Monday,16
4707,1026,Pharmacy pickup,Errands,2025-04-17 13:39:00,40.6,Yes,Thursday,13
4708,1003,Read chapter,Study,2025-02-14 08:12:00,13.9,Yes,Friday,8
4709,1025,Essay draft,Study,2025-06-15 22:47:00,26.3,No,Sunday,22
4710,1004,Team sync prep,Work,2025-06-10 08:31:00,60.9,Yes,Tuesday,8
4711,1016,Workout,Health,2025-05-24 09:25:00,17.7,Yes,Saturday,9
4712,1026,Call family,Personal,2025-02-11 10:01:00,19.2,No,Tuesday,10
4713,1003,Practice problems,Study,2025-04-10 18:25:00,29.2,Yes,Thursday,18
4714,1033,Post office,Uncategorized,2025-06-17 20:07:00,17.9,Yes,Tuesday,20
4715,1015,Car wash,Errands,2025-04-03 21:04:00,10.2,Yes,Thursday,21
4716,1015,Journaling,Personal,2025-07-21 21:05:00,33.3,Yes,Monday,21
4717,1043,Essay draft,Study,2025-06-22 08:23:00,48.2,Yes,Sunday,8
4719,1027,Read for fun,Uncategorized,2025-05-17 17:41:00,49.2,Yes,Saturday,17
4720,1031,Code review,Work,2025-01-11 14:40:00,27.4,Yes,Saturday,14
4721,1020,Budget spreadsheet,Work,2025-04-08 15:13:00,48.2,Yes,Tuesday,15
4722,1012,Practice problems,Study,2025-02-28 16:32:00,6.6,Yes,Friday,16
4723,1008,Budget review,Personal,2025-07-11 15:46:00,30.9,Yes,Friday,15
4725,1003,Pharmacy pickup,Errands,2025-04-04 15:17:00,11.8,Yes,Friday,15
4726,1011,Sprint planning notes,Work,2025-05-12 12:18:00,9.1,Yes,Monday,12
4727,1016,Email cleanup,Work,2025-05-21 09:47:00,22.5,Yes,Wednesday,9
4728,1033,Read for fun,Personal,2025-05-31 14:55:00,17.3,Yes,Saturday,14
4729,1005,Budget spreadsheet,Work,2025-04-21 15:28:00,43.0,Yes,Monday,15
4730,1015,Sprint planning notes,Work,2025-07-05 07:42:00,19.6,Yes,Saturday,7
4731,1007,Flashcard review,Study,2025-07-08 18:35:00,11.3,No,Tuesday,18
4732,1031,Code review,Work,2025-05-03 14:38:00,20.1,Yes,Saturday,14
4733,1009,Vacuuming,Chores,2025-01-29 22:52:00,23.3,Yes,Wednesday,22
4734,1001,Meal prep,Uncategorized,2025-07-16 12:55:00,20.6,Yes,Wednesday,12
4735,1033,Dishes,Chores,2025-03-05 14:47:00,72.7,Yes,Wednesday,14
4736,1045,Budget spreadsheet,Work,2025-05-07 18:37:00,51.7,Yes,Wednesday,18
4738,1029,Laundry,Chores,2025-01-11 16:44:00,10.2,No,Saturday,16
4739,1006,Essay draft,Study,2025-07-12 17:46:00,52.5,Yes,Saturday,17
4741,1005,Laundry,Chores,2025-06-09 16:39:00,45.1,Yes,Monday,16
4742,1013,Flashcard review,Study,2025-03-18 15:49:00,23.6,Yes,Tuesday,15
4743,1003,Stretching,Health,2025-02-21 06:45:00,26.9,Yes,Friday,6
4744,1036,Email cleanup,Work,2025-07-14 10:31:00,35.7,No,Monday,10
4745,1016,Code review,Work,2025-01-25 10:16:00,7.4,Yes,Saturday,10
4746,1023,Client report,Work,2025-06-07 18:34:00,25.7,Yes,Saturday,18
4747,1032,Tidy desk,Chores,2025-02-03 20:55:00,31.5,Yes,Monday,20
4748,1019,Team sync prep,Work,2025-04-27 11:41:00,59.9,Yes,Sunday,11
4749,1012,Pharmacy pickup,Errands,2025-01-17 07:20:00,25.0,Yes,Friday,7
4750,1005,Read chapter,Study,2025-02-25 06:21:00,30.0,Yes,Tuesday,6
4751,1033,Practice problems,Study,2025-04-17 13:11:00,11.0,Yes,Thursday,13
4752,1043,Read chapter,Study,2025-01-28 15:24:00,11.9,Yes,Tuesday,15
4753,1002,Budget spreadsheet,Work,2025-01-01 06:20:00,22.0,Yes,Wednesday,6
4754,1041,Team sync prep,Uncategorized,2025-07-19 06:46:00,15.4,Yes,Saturday,6
4755,1008,Online course module,Study,2025-05-17 13:06:00,81.8,Yes,Saturday,13
4756,1008,Flashcard review,Study,2025-06-23 10:59:00,37.8,Yes,Monday,10
4757,1016,Flashcard review,Study,2025-07-15 07:05:00,9.8,Yes,Tuesday,7
4758,1036,Flashcard review,Uncategorized,2025-03-09 09:13:00,25.2,Yes,Sunday,9
4759,1003,Sprint planning notes,Work,2025-06-23 13:55:00,29.05,Yes,Monday,13
4760,1015,Tidy desk,Chores,2025-04-02 20:53:00,5.2,Yes,Wednesday,20
4761,1002,Online course module,Study,2025-02-24 20:03:00,29.6,Yes,Monday,20
4762,1028,Post office,Errands,2025-05-26 15:08:00,46.7,Yes,Monday,15
4763,1033,Post office,Errands,2025-06-19 15:24:00,7.8,Yes,Thursday,15
4764,1001,Car wash,Errands,2025-04-24 07:31:00,17.5,Yes,Thursday,7
4765,1008,Tidy desk,Chores,2025-04-25 18:48:00,83.1,Yes,Friday,18
4766,1023,Meditation,Health,2025-04-16 10:04:00,32.1,No,Wednesday,10
4767,1049,Walk,Health,2025-02-19 21:53:00,69.9,Yes,Wednesday,21
4768,1033,Budget spreadsheet,Work,2025-01-01 12:27:00,74.6,Yes,Wednesday,12
4769,1043,Email cleanup,Uncategorized,2025-05-20 09:02:00,9.7,Yes,Tuesday,9
4770,1026,Dishes,Chores,2025-03-08 09:37:00,12.2,Yes,Saturday,9
4771,1008,Tidy desk,Chores,2025-03-31 08:15:00,53.4,Yes,Monday,8
4772,1044,Laundry,Chores,2025-06-06 10:16:00,25.4,Yes,Friday,10
4773,1041,Budget review,Personal,2025-07-10 07:06:00,31.5,Yes,Thursday,7
4774,1033,Journaling,Personal,2025-04-01 16:49:00,40.9,Yes,Tuesday,16
4775,1024,Call family,Personal,2025-02-09 18:02:00,11.9,Yes,Sunday,18
4776,1004,Sprint planning notes,Work,2025-04-08 22:07:00,40.0,Yes,Tuesday,22
4778,1048,Practice problems,Study,2025-03-13 17:30:00,22.4,Yes,Thursday,17
4780,1018,Client report,Work,2025-04-29 17:44:00,27.9,Yes,Tuesday,17
4781,1012,Meditation,Health,2025-04-17 19:38:00,59.1,No,Thursday,19
4782,1020,Bank visit,Errands,2025-06-06 18:28:00,34.8,Yes,Friday,18
4783,1024,Team sync prep,Work,2025-01-02 12:06:00,9.2,Yes,Thursday,12
4784,1016,Team sync prep,Work,2025-06-03 07:33:00,47.8,Yes,Tuesday,7
4785,1044,Budget spreadsheet,Work,2025-06-01 08:47:00,39.8,Yes,Sunday,8
4786,1047,Online course module,Study,2025-03-19 20:28:00,28.4,Yes,Wednesday,20
4787,1023,Read for fun,Personal,2025-01-18 21:06:00,11.2,No,Saturday,21
4788,1043,Team sync prep,Work,2025-01-13 10:15:00,33.9,Yes,Monday,10
4789,1047,Read chapter,Study,2025-01-15 21:35:00,17.7,Yes,Wednesday,21
4790,1032,Email cleanup,Work,2025-03-20 16:36:00,48.8,No,Thursday,16
4791,1029,Client report,Work,2025-04-13 16:01:00,16.9,No,Sunday,16
4792,1009,Dishes,Chores,2025-03-03 07:31:00,16.4,Yes,Monday,7
4793,1033,Read for fun,Personal,2025-02-20 16:05:00,88.0,Yes,Thursday,16
4794,1027,Budget review,Personal,2025-05-30 22:35:00,8.6,Yes,Friday,22
4795,1049,Stretching,Health,2025-01-03 09:01:00,54.0,Yes,Friday,9
4796,1017,Client report,Work,2025-05-28 10:34:00,25.4,Yes,Wednesday,10
4797,1008,Read chapter,Study,2025-02-12 09:04:00,19.2,No,Wednesday,9
4798,1002,Dishes,Chores,2025-03-31 21:53:00,8.0,Yes,Monday,21
4799,1011,Budget spreadsheet,Work,2025-04-30 12:16:00,45.1,Yes,Wednesday,12
4800,1007,Vacuuming,Chores,2025-07-26 19:07:00,52.9,No,Saturday,19
4801,1033,Dishes,Chores,2025-04-10 20:27:00,23.2,Yes,Thursday,20
4802,1009,Budget review,Personal,2025-01-28 17:01:00,36.9,Yes,Tuesday,17
4803,1043,Client report,Work,2025-07-01 21:49:00,50.7,Yes,Tuesday,21
4804,1046,Meditation,Health,2025-03-22 18:07:00,41.6,Yes,Saturday,18
4805,1037,Vacuuming,Uncategorized,2025-02-05 17:43:00,21.6,Yes,Wednesday,17
4806,1026,Journaling,Personal,2025-06-18 09:17:00,64.1,No,Wednesday,9
4807,1021,Email cleanup,Work,2025-05-20 08:46:00,7.2,Yes,Tuesday,8
4808,1023,Flashcard review,Study,2025-06-26 14:00:00,14.6,Yes,Thursday,14
4809,1044,Vacuuming,Chores,2025-05-20 12:55:00,18.7,Yes,Tuesday,12
4810,1019,Car wash,Errands,2025-01-17 21:05:00,48.5,Yes,Friday,21
4811,1002,Code review,Work,2025-06-15 22:04:00,34.2,Yes,Sunday,22
4812,1039,Workout,Health,2025-02-02 16:36:00,8.0,Yes,Sunday,16
4813,1022,Client report,Work,2025-03-01 16:23:00,85.6,Yes,Saturday,16
4814,1002,Stretching,Health,2025-03-12 11:37:00,32.5,Yes,Wednesday,11
4816,1048,Tidy desk,Chores,2025-06-23 18:34:00,35.2,Yes,Monday,18
4817,1029,Tidy desk,Chores,2025-06-14 18:15:00,2.8,Yes,Saturday,18
4818,1022,Client report,Work,2025-06-25 17:36:00,42.5,Yes,Wednesday,17
4819,1006,Call family,Personal,2025-03-11 11:25:00,20.4,Yes,Tuesday,11
4820,1037,Grocery shopping,Chores,2025-04-17 17:55:00,3.8,Yes,Thursday,17
4821,1029,Budget spreadsheet,Work,2025-04-22 14:20:00,49.4,Yes,Tuesday,14
4822,1014,Meditation,Health,2025-01-20 15:41:00,38.5,Yes,Monday,15
4824,1039,Client report,Work,2025-02-25 08:44:00,27.2,Yes,Tuesday,8
4825,1028,Vacuuming,Chores,2025-01-09 06:13:00,35.6,Yes,Thursday,6
4826,1024,Practice problems,Study,2025-07-01 13:17:00,39.2,Yes,Tuesday,13
4827,1048,Sprint planning notes,Work,2025-03-25 15:55:00,44.3,Yes,Tuesday,15
4828,1022,Client report,Work,2025-05-09 09:16:00,48.2,Yes,Friday,9
4829,1018,Dishes,Chores,2025-05-23 11:07:00,25.0,Yes,Friday,11
4830,1041,Email cleanup,Work,2025-02-27 20:08:00,29.05,Yes,Thursday,20
4831,1039,Meal prep,Health,2025-05-13 14:23:00,24.4,No,Tuesday,14
